,IEEE,00137A000001276C
,EP,01
,DeviceName,Z311G 1-3
,BeginTime,2014-10-01
,EndTime,2014-10-01

IEEE,EP,Intime,Lux
00137A000001276C,01,"10/1/2014 11:47:21 PM",344
00137A000001276C,01,"10/1/2014 11:48:20 PM",344
00137A000001276C,01,"10/1/2014 11:49:19 PM",343
00137A000001276C,01,"10/1/2014 11:50:18 PM",344
00137A000001276C,01,"10/1/2014 11:51:17 PM",344
00137A000001276C,01,"10/1/2014 11:52:16 PM",344
00137A000001276C,01,"10/1/2014 11:52:16 PM",344
00137A000001276C,01,"10/1/2014 11:53:15 PM",344
00137A000001276C,01,"10/1/2014 11:54:14 PM",344
00137A000001276C,01,"10/1/2014 11:55:13 PM",343
00137A000001276C,01,"10/1/2014 11:57:11 PM",344
00137A000001276C,01,"10/1/2014 11:58:10 PM",344
00137A000001276C,01,"10/1/2014 11:59:09 PM",343
